,prob
0_CXCL6_CXCR2_3,0.5336883
0_CXCL6_CXCR2_4,0.5677056
0_CXCL6_CXCR2_5,0.50472826
0_CXCL6_CXCR2_6,0.5254536
0_CXCL6_GRM7_0,0.5105398
0_CXCL6_GRM7_1,0.5096912
0_CXCL6_GRM7_2,0.50969166
0_CXCL6_GRM7_3,0.50510913
0_CXCL6_GRM7_4,0.5470409
0_CXCL6_GRM7_5,0.46775368
0_CXCL6_GRM7_6,0.5061794
0_IL2_IL2RG_0,0.52285343
0_IL2_IL2RG_1,0.5314975
0_IL2_IL2RG_2,0.531498
0_IL2_IL2RG_3,0.5277317
0_IL2_IL2RG_4,0.570322
0_IL2_IL2RG_5,0.48476604
0_IL2_IL2RG_6,0.52789813
0_IL2_CD53_0,0.5325234
0_IL2_CD53_1,0.5282244
0_IL2_CD53_2,0.528225
0_IL2_CD53_3,0.52793896
0_IL2_CD53_4,0.5671347
0_IL2_CD53_5,0.48087302
0_IL2_CD53_6,0.5246606
0_APOC3_LDLR_0,0.51288736
0_APOC3_LDLR_1,0.5110003
0_APOC3_LDLR_2,0.5110008
0_APOC3_LDLR_3,0.50763106
0_APOC3_LDLR_4,0.5489304
0_APOC3_LDLR_5,0.45424876
0_APOC3_LDLR_6,0.50746924
0_APOC3_SDC2_0,0.51041436
0_APOC3_SDC2_1,0.5091663
0_APOC3_SDC2_2,0.5091668
0_APOC3_SDC2_3,0.50503725
0_APOC3_SDC2_4,0.54667574
0_APOC3_SDC2_5,0.46570086
0_APOC3_SDC2_6,0.50564957
0_APOC3_LRP1_0,0.5113767
0_APOC3_LRP1_1,0.50962347
0_APOC3_LRP1_2,0.50962394
0_APOC3_LRP1_3,0.5057373
0_APOC3_LRP1_4,0.5472531
0_APOC3_LRP1_5,0.46648344
0_APOC3_LRP1_6,0.5061019
0_KITLG_KIT_0,0.6911045
0_KITLG_KIT_1,0.6084625
0_KITLG_KIT_2,0.6084687
0_KITLG_KIT_3,0.6860984
0_KITLG_KIT_4,0.67208594
0_KITLG_KIT_5,0.6570279
0_KITLG_KIT_6,0.5761648
0_CLEC2B_KLRF1_0,0.77559775
0_CLEC2B_KLRF1_1,0.7283948
0_CLEC2B_KLRF1_2,0.7283972
0_CLEC2B_KLRF1_3,0.77812594
0_CLEC2B_KLRF1_4,0.74133617
0_CLEC2B_KLRF1_5,0.7538157
0_CLEC2B_KLRF1_6,0.6920689
0_IL23A_IL12RB1_0,0.6576667
0_IL23A_IL12RB1_1,0.5991824
0_IL23A_IL12RB1_2,0.5991833
0_IL23A_IL12RB1_3,0.6437474
0_IL23A_IL12RB1_4,0.65707237
0_IL23A_IL12RB1_5,0.63734853
0_IL23A_IL12RB1_6,0.61139387
0_IL23A_IL12RB2_0,0.52596587
0_IL23A_IL12RB2_1,0.52019763
0_IL23A_IL12RB2_2,0.52019817
0_IL23A_IL12RB2_3,0.52091295
0_IL23A_IL12RB2_4,0.55803996
0_IL23A_IL12RB2_5,0.47040355
0_IL23A_IL12RB2_6,0.5160766
0_FGF6_FGFR2_0,0.5207386
0_FGF6_FGFR2_1,0.51645005
0_FGF6_FGFR2_2,0.51645064
0_FGF6_FGFR2_3,0.51532286
0_FGF6_FGFR2_4,0.5545415
0_FGF6_FGFR2_5,0.48257086
0_FGF6_FGFR2_6,0.51297545
0_FGF6_FGFR3_0,0.51001674
0_FGF6_FGFR3_1,0.50933796
0_FGF6_FGFR3_2,0.5093385
0_FGF6_FGFR3_3,0.50458187
0_FGF6_FGFR3_4,0.5466485
0_FGF6_FGFR3_5,0.46590927
0_FGF6_FGFR3_6,0.50582695
0_IL26_IL10RB_0,0.5277427
0_IL26_IL10RB_1,0.5210269
0_IL26_IL10RB_2,0.5210275
0_IL26_IL10RB_3,0.51230025
0_IL26_IL10RB_4,0.5580784
0_IL26_IL10RB_5,0.47387162
0_IL26_IL10RB_6,0.5174776
0_IL26_IL20RA_0,0.51006967
0_IL26_IL20RA_1,0.5093608
0_IL26_IL20RA_2,0.5093613
0_IL26_IL20RA_3,0.5046397
0_IL26_IL20RA_4,0.546681
0_IL26_IL20RA_5,0.46570107
0_IL26_IL20RA_6,0.50584894
0_IFNG_IFNGR2_0,0.49090323
0_IFNG_IFNGR2_1,0.46433052
0_IFNG_IFNGR2_2,0.46433464
0_IFNG_IFNGR2_3,0.5072255
0_IFNG_IFNGR2_4,0.49834073
0_IFNG_IFNGR2_5,0.52883846
0_IFNG_IFNGR2_6,0.4419116
0_IFNG_IFNGR1_0,0.62987304
0_IFNG_IFNGR1_1,0.5054026
0_IFNG_IFNGR1_2,0.505403
0_IFNG_IFNGR1_3,0.6846101
0_IFNG_IFNGR1_4,0.52284425
0_IFNG_IFNGR1_5,0.6318515
0_IFNG_IFNGR1_6,0.5028011
0_GNB3_GABBR2_0,0.51162976
0_GNB3_GABBR2_1,0.5103073
0_GNB3_GABBR2_2,0.5103078
0_GNB3_GABBR2_3,0.5062037
0_GNB3_GABBR2_4,0.54770947
0_GNB3_GABBR2_5,0.47019967
0_GNB3_GABBR2_6,0.5067944
0_ULBP1_KLRK1_0,0.77355796
0_ULBP1_KLRK1_1,0.7304376
0_ULBP1_KLRK1_2,0.73043823
0_ULBP1_KLRK1_3,0.7839784
0_ULBP1_KLRK1_4,0.75219584
0_ULBP1_KLRK1_5,0.75198096
0_ULBP1_KLRK1_6,0.72117233
0_LAMA4_ITGA3_0,0.7728763
0_LAMA4_ITGA3_1,0.65357906
0_LAMA4_ITGA3_2,0.6535857
0_LAMA4_ITGA3_3,0.7661998
0_LAMA4_ITGA3_4,0.73967934
0_LAMA4_ITGA3_5,0.75356984
0_LAMA4_ITGA3_6,0.6166096
0_HBEGF_CD82_0,0.7042207
0_HBEGF_CD82_1,0.67762136
0_HBEGF_CD82_2,0.6776271
0_HBEGF_CD82_3,0.7164168
0_HBEGF_CD82_4,0.7753269
0_HBEGF_CD82_5,0.72755504
0_HBEGF_CD82_6,0.64612705
0_HBEGF_ERBB2_0,0.724993
0_HBEGF_ERBB2_1,0.64432555
0_HBEGF_ERBB2_2,0.6443321
0_HBEGF_ERBB2_3,0.7459149
0_HBEGF_ERBB2_4,0.71043134
0_HBEGF_ERBB2_5,0.7221815
0_HBEGF_ERBB2_6,0.63304573
0_HBEGF_EGFR_0,0.6520379
0_HBEGF_EGFR_1,0.5651434
0_HBEGF_EGFR_2,0.56514955
0_HBEGF_EGFR_3,0.6633208
0_HBEGF_EGFR_4,0.63081414
0_HBEGF_EGFR_5,0.6174956
0_HBEGF_EGFR_6,0.5318823
0_HBEGF_ERBB4_0,0.53769976
0_HBEGF_ERBB4_1,0.5273465
0_HBEGF_ERBB4_2,0.5273471
0_HBEGF_ERBB4_3,0.5319405
0_HBEGF_ERBB4_4,0.5657541
0_HBEGF_ERBB4_5,0.50315815
0_HBEGF_ERBB4_6,0.52382845
0_HBEGF_CD9_0,0.7424169
0_HBEGF_CD9_1,0.55779797
0_HBEGF_CD9_2,0.5578049
0_HBEGF_CD9_3,0.7167004
0_HBEGF_CD9_4,0.7010011
0_HBEGF_CD9_5,0.69617873
0_HBEGF_CD9_6,0.5255699
0_LTF_LRP1_0,0.6608253
0_LTF_LRP1_1,0.61680573
0_LTF_LRP1_2,0.61681205
0_LTF_LRP1_3,0.6834144
0_LTF_LRP1_4,0.66390616
0_LTF_LRP1_5,0.6641557
0_LTF_LRP1_6,0.5860873
0_TFPI_LRP1_0,0.8385065
0_TFPI_LRP1_1,0.7063424
0_TFPI_LRP1_2,0.7063491
0_TFPI_LRP1_3,0.86703366
0_TFPI_LRP1_4,0.8368523
0_TFPI_LRP1_5,0.7890048
0_TFPI_LRP1_6,0.67059493
0_TFPI_F3_0,0.77242106
0_TFPI_F3_1,0.6981562
0_TFPI_F3_2,0.6981631
0_TFPI_F3_3,0.78726405
0_TFPI_F3_4,0.7663235
0_TFPI_F3_5,0.75259525
0_TFPI_F3_6,0.734164
0_WNT6_FZD4_0,0.51915544
0_WNT6_FZD4_1,0.51492405
0_WNT6_FZD4_2,0.5149245
0_WNT6_FZD4_3,0.5135158
0_WNT6_FZD4_4,0.5530987
0_WNT6_FZD4_5,0.48102042
0_WNT6_FZD4_6,0.511396
0_ANGPTL1_TEK_0,0.5534127
0_ANGPTL1_TEK_1,0.54044205
0_ANGPTL1_TEK_2,0.54044265
0_ANGPTL1_TEK_3,0.52668047
0_ANGPTL1_TEK_4,0.58177155
0_ANGPTL1_TEK_5,0.5446622
0_ANGPTL1_TEK_6,0.5349607
0_TGFB3_ITGB6_0,0.51189595
0_TGFB3_ITGB6_1,0.510601
0_TGFB3_ITGB6_2,0.51060146
0_TGFB3_ITGB6_3,0.5064691
0_TGFB3_ITGB6_4,0.5480589
0_TGFB3_ITGB6_5,0.47057176
0_TGFB3_ITGB6_6,0.5070872
0_TGFB3_ITGB3_0,0.7317762
0_TGFB3_ITGB3_1,0.6458017
0_TGFB3_ITGB3_2,0.64580727
0_TGFB3_ITGB3_3,0.72370917
0_TGFB3_ITGB3_4,0.69751406
0_TGFB3_ITGB3_5,0.71471596
0_TGFB3_ITGB3_6,0.61930895
0_TGFB3_TGFBR2_0,0.8053847
0_TGFB3_TGFBR2_1,0.7663209
0_TGFB3_TGFBR2_2,0.7663258
0_TGFB3_TGFBR2_3,0.81037694
0_TGFB3_TGFBR2_4,0.7915055
0_TGFB3_TGFBR2_5,0.7837122
0_TGFB3_TGFBR2_6,0.7342653
0_TGFB3_ITGB5_0,0.6916335
0_TGFB3_ITGB5_1,0.6138945
0_TGFB3_ITGB5_2,0.6139005
0_TGFB3_ITGB5_3,0.6924925
0_TGFB3_ITGB5_4,0.6700271
0_TGFB3_ITGB5_5,0.6737105
0_TGFB3_ITGB5_6,0.58079255
0_IFNA7_IFNAR2_0,0.5732915
0_IFNA7_IFNAR2_1,0.5428708
0_IFNA7_IFNAR2_2,0.5428715
0_IFNA7_IFNAR2_3,0.568798
0_IFNA7_IFNAR2_4,0.5848413
0_IFNA7_IFNAR2_5,0.5590223
0_IFNA7_IFNAR2_6,0.54161125
0_IFNA7_IFNAR1_0,0.56602716
0_IFNA7_IFNAR1_1,0.5390006
0_IFNA7_IFNAR1_2,0.53900135
0_IFNA7_IFNAR1_3,0.5610991
0_IFNA7_IFNAR1_4,0.5802233
0_IFNA7_IFNAR1_5,0.5496227
0_IFNA7_IFNAR1_6,0.5368448
0_IAPP_RAMP1_0,0.64747334
0_IAPP_RAMP1_1,0.53997767
0_IAPP_RAMP1_2,0.53998256
0_IAPP_RAMP1_3,0.6508773
0_IAPP_RAMP1_4,0.5841849
0_IAPP_RAMP1_5,0.5671549
0_IAPP_RAMP1_6,0.5135359
0_IAPP_CALCR_0,0.53957576
0_IAPP_CALCR_1,0.52816397
0_IAPP_CALCR_2,0.52816457
0_IAPP_CALCR_3,0.53406227
0_IAPP_CALCR_4,0.56650954
0_IAPP_CALCR_5,0.4990276
0_IAPP_CALCR_6,0.5241141
0_IAPP_GPR84_0,0.64432126
0_IAPP_GPR84_1,0.39704666
0_IAPP_GPR84_2,0.39705166
0_IAPP_GPR84_3,0.6236541
0_IAPP_GPR84_4,0.49656907
0_IAPP_GPR84_5,0.6507038
0_IAPP_GPR84_6,0.36784115
0_IAPP_ADRB3_0,0.5386258
0_IAPP_ADRB3_1,0.5296397
0_IAPP_ADRB3_2,0.52964026
0_IAPP_ADRB3_3,0.5338223
0_IAPP_ADRB3_4,0.56839424
0_IAPP_ADRB3_5,0.50258607
0_IAPP_ADRB3_6,0.52576023
0_IAPP_ADCYAP1R1_0,0.55890006
0_IAPP_ADCYAP1R1_1,0.5441191
0_IAPP_ADCYAP1R1_2,0.54411966
0_IAPP_ADCYAP1R1_3,0.5542968
0_IAPP_ADCYAP1R1_4,0.5828397
0_IAPP_ADCYAP1R1_5,0.5329096
0_IAPP_ADCYAP1R1_6,0.5405478
0_IAPP_VIPR1_0,0.5825519
0_IAPP_VIPR1_1,0.55549914
0_IAPP_VIPR1_2,0.55549985
0_IAPP_VIPR1_3,0.5784213
0_IAPP_VIPR1_4,0.60297114
0_IAPP_VIPR1_5,0.5617487
0_IAPP_VIPR1_6,0.55758095
0_TNFSF10_TNFRSF11B_0,0.7168531
0_TNFSF10_TNFRSF11B_1,0.55701184
0_TNFSF10_TNFRSF11B_2,0.5570192
0_TNFSF10_TNFRSF11B_3,0.737153
0_TNFSF10_TNFRSF11B_4,0.65218824
0_TNFSF10_TNFRSF11B_5,0.6294603
0_TNFSF10_TNFRSF11B_6,0.544811
0_TNFSF10_TNFRSF10B_0,0.7103813
0_TNFSF10_TNFRSF10B_1,0.57933205
0_TNFSF10_TNFRSF10B_2,0.57933754
0_TNFSF10_TNFRSF10B_3,0.67454034
0_TNFSF10_TNFRSF10B_4,0.65837055
0_TNFSF10_TNFRSF10B_5,0.67965317
0_TNFSF10_TNFRSF10B_6,0.5512044
0_TNFSF10_TNFRSF10D_0,0.76335007
0_TNFSF10_TNFRSF10D_1,0.58514124
0_TNFSF10_TNFRSF10D_2,0.5851471
0_TNFSF10_TNFRSF10D_3,0.7776952
0_TNFSF10_TNFRSF10D_4,0.6784422
0_TNFSF10_TNFRSF10D_5,0.7255122
0_TNFSF10_TNFRSF10D_6,0.55563647
0_TNFSF10_RIPK1_0,0.7794161
0_TNFSF10_RIPK1_1,0.7596958
0_TNFSF10_RIPK1_2,0.7597026
0_TNFSF10_RIPK1_3,0.802219
0_TNFSF10_RIPK1_4,0.72697264
0_TNFSF10_RIPK1_5,0.75963324
0_TNFSF10_RIPK1_6,0.72530836
0_EREG_ERBB3_0,0.67052835
0_EREG_ERBB3_1,0.59444696
0_EREG_ERBB3_2,0.59445196
0_EREG_ERBB3_3,0.66952544
0_EREG_ERBB3_4,0.63347936
0_EREG_ERBB3_5,0.58249617
0_EREG_ERBB3_6,0.5652024
0_EREG_ERBB4_0,0.5330727
0_EREG_ERBB4_1,0.5242057
0_EREG_ERBB4_2,0.52420634
0_EREG_ERBB4_3,0.52747446
0_EREG_ERBB4_4,0.5627206
0_EREG_ERBB4_5,0.4981704
0_EREG_ERBB4_6,0.52057284
0_EREG_EGFR_0,0.5615298
0_EREG_EGFR_1,0.5104633
0_EREG_EGFR_2,0.5104689
0_EREG_EGFR_3,0.5886264
0_EREG_EGFR_4,0.56052333
0_EREG_EGFR_5,0.5423796
0_EREG_EGFR_6,0.47892928
0_EREG_ERBB2_0,0.6541888
0_EREG_ERBB2_1,0.5844452
0_EREG_ERBB2_2,0.584451
0_EREG_ERBB2_3,0.6665897
0_EREG_ERBB2_4,0.6446564
0_EREG_ERBB2_5,0.65259296
0_EREG_ERBB2_6,0.5540325
0_EFNB2_EPHB2_0,0.6506043
0_EFNB2_EPHB2_1,0.6035251
0_EFNB2_EPHB2_2,0.60353136
0_EFNB2_EPHB2_3,0.6736841
0_EFNB2_EPHB2_4,0.6535016
0_EFNB2_EPHB2_5,0.6332624
0_EFNB2_EPHB2_6,0.57197857
0_EFNB2_EPHA4_0,0.75530785
0_EFNB2_EPHA4_1,0.6335376
0_EFNB2_EPHA4_2,0.63354415
0_EFNB2_EPHA4_3,0.74384046
0_EFNB2_EPHA4_4,0.70005137
0_EFNB2_EPHA4_5,0.71667886
0_EFNB2_EPHA4_6,0.60029405
0_EFNB2_EPHA6_0,0.5122075
0_EFNB2_EPHA6_1,0.51081854
0_EFNB2_EPHA6_2,0.510819
0_EFNB2_EPHA6_3,0.50677365
0_EFNB2_EPHA6_4,0.5482916
0_EFNB2_EPHA6_5,0.4713904
0_EFNB2_EPHA6_6,0.50730544
0_EFNB2_EPHA3_0,0.5989583
0_EFNB2_EPHA3_1,0.560906
0_EFNB2_EPHA3_2,0.5609067
0_EFNB2_EPHA3_3,0.6262222
0_EFNB2_EPHA3_4,0.60300654
0_EFNB2_EPHA3_5,0.57592005
0_EFNB2_EPHA3_6,0.5572891
0_EFNB2_EPHB6_0,0.6222126
0_EFNB2_EPHB6_1,0.57693535
0_EFNB2_EPHB6_2,0.5769361
0_EFNB2_EPHB6_3,0.6376737
0_EFNB2_EPHB6_4,0.6199451
0_EFNB2_EPHB6_5,0.61610585
0_EFNB2_EPHB6_6,0.56720215
0_EFNB2_PECAM1_0,0.804965
0_EFNB2_PECAM1_1,0.7753493
0_EFNB2_PECAM1_2,0.7753556
0_EFNB2_PECAM1_3,0.8167124
0_EFNB2_PECAM1_4,0.815643
0_EFNB2_PECAM1_5,0.7981014
0_EFNB2_PECAM1_6,0.73549753
0_EFNB2_RHBDL2_0,0.8036242
0_EFNB2_RHBDL2_1,0.76407224
0_EFNB2_RHBDL2_2,0.7640783
0_EFNB2_RHBDL2_3,0.80541307
0_EFNB2_RHBDL2_4,0.7654381
0_EFNB2_RHBDL2_5,0.7724409
0_EFNB2_RHBDL2_6,0.7162979
0_EFNB2_GRM1_0,0.51909584
0_EFNB2_GRM1_1,0.51531667
0_EFNB2_GRM1_2,0.5153172
0_EFNB2_GRM1_3,0.51369244
0_EFNB2_GRM1_4,0.55325526
0_EFNB2_GRM1_5,0.48078755
0_EFNB2_GRM1_6,0.5118206
0_BMP4_BMPR1A_0,0.65846485
0_BMP4_BMPR1A_1,0.59107536
0_BMP4_BMPR1A_2,0.59108144
0_BMP4_BMPR1A_3,0.664035
0_BMP4_BMPR1A_4,0.64386934
0_BMP4_BMPR1A_5,0.63245773
0_BMP4_BMPR1A_6,0.56060153
0_BMP4_LRP6_0,0.70167416
0_BMP4_LRP6_1,0.6176314
0_BMP4_LRP6_2,0.6176376
0_BMP4_LRP6_3,0.693867
0_BMP4_LRP6_4,0.68037605
0_BMP4_LRP6_5,0.6673073
0_BMP4_LRP6_6,0.5861297
0_PSPN_GFRA3_0,0.51002413
0_PSPN_GFRA3_1,0.5092785
0_PSPN_GFRA3_2,0.509279
0_PSPN_GFRA3_3,0.50459486
0_PSPN_GFRA3_4,0.54657966
0_PSPN_GFRA3_5,0.4656906
0_PSPN_GFRA3_6,0.5057669
0_PSPN_SDC3_0,0.5151456
0_PSPN_SDC3_1,0.5118265
0_PSPN_SDC3_2,0.511827
0_PSPN_SDC3_3,0.5098563
0_PSPN_SDC3_4,0.54957
0_PSPN_SDC3_5,0.47403422
0_PSPN_SDC3_6,0.5083063
0_PSPN_GFRA4_0,0.5099448
0_PSPN_GFRA4_1,0.5092922
0_PSPN_GFRA4_2,0.5092928
0_PSPN_GFRA4_3,0.50451016
0_PSPN_GFRA4_4,0.5465984
0_PSPN_GFRA4_5,0.46570006
0_PSPN_GFRA4_6,0.5057812
0_TNFSF9_TNFRSF9_0,0.7375357
0_TNFSF9_TNFRSF9_1,0.6817177
0_TNFSF9_TNFRSF9_2,0.6817208
0_TNFSF9_TNFRSF9_3,0.76035523
0_TNFSF9_TNFRSF9_4,0.7281339
0_TNFSF9_TNFRSF9_5,0.71748257
0_TNFSF9_TNFRSF9_6,0.65780336
0_C3_CD46_0,0.7906738
0_C3_CD46_1,0.69469637
0_C3_CD46_2,0.694704
0_C3_CD46_3,0.7918957
0_C3_CD46_4,0.78259724
0_C3_CD46_5,0.8111882
0_C3_CD46_6,0.6524928
0_C3_ITGAX_0,0.7652879
0_C3_ITGAX_1,0.7008517
0_C3_ITGAX_2,0.7008567
0_C3_ITGAX_3,0.77105254
0_C3_ITGAX_4,0.76438284
0_C3_ITGAX_5,0.7427227
0_C3_ITGAX_6,0.67373496
0_C3_CR1_0,0.7683796
0_C3_CR1_1,0.6935765
0_C3_CR1_2,0.6935811
0_C3_CR1_3,0.7797769
0_C3_CR1_4,0.74340695
0_C3_CR1_5,0.7656632
0_C3_CR1_6,0.66816324
0_C3_ITGAM_0,0.7589771
0_C3_ITGAM_1,0.7354865
0_C3_ITGAM_2,0.7354916
0_C3_ITGAM_3,0.7822686
0_C3_ITGAM_4,0.7654876
0_C3_ITGAM_5,0.7619248
0_C3_ITGAM_6,0.7047216
0_C3_C5AR2_0,0.74680847
0_C3_C5AR2_1,0.6917121
0_C3_C5AR2_2,0.69171834
0_C3_C5AR2_3,0.7586146
0_C3_C5AR2_4,0.73789215
0_C3_C5AR2_5,0.74313885
0_C3_C5AR2_6,0.6566587
0_C3_LRP1_0,0.6488846
0_C3_LRP1_1,0.49282137
0_C3_LRP1_2,0.49282727
0_C3_LRP1_3,0.6454378
0_C3_LRP1_4,0.6156037
0_C3_LRP1_5,0.6375422
0_C3_LRP1_6,0.46340933
0_C3_GRM7_0,0.5281989
0_C3_GRM7_1,0.5211962
0_C3_GRM7_2,0.5211967
0_C3_GRM7_3,0.52290255
0_C3_GRM7_4,0.55977327
0_C3_GRM7_5,0.49210453
0_C3_GRM7_6,0.5176637
0_C3_ITGB2_0,0.77062726
0_C3_ITGB2_1,0.6625094
0_C3_ITGB2_2,0.66251534
0_C3_ITGB2_3,0.78671026
0_C3_ITGB2_4,0.7661426
0_C3_ITGB2_5,0.7121996
0_C3_ITGB2_6,0.63353324
0_VASP_CXCR2_0,0.7412875
0_VASP_CXCR2_1,0.70806575
0_VASP_CXCR2_2,0.70806646
0_VASP_CXCR2_3,0.7587456
0_VASP_CXCR2_4,0.7407351
0_VASP_CXCR2_5,0.7181646
0_VASP_CXCR2_6,0.7056549
0_DLL4_NOTCH3_0,0.5845743
0_DLL4_NOTCH3_1,0.5465602
0_DLL4_NOTCH3_2,0.5465608
0_DLL4_NOTCH3_3,0.6082755
0_DLL4_NOTCH3_4,0.5879413
0_DLL4_NOTCH3_5,0.56108433
0_DLL4_NOTCH3_6,0.5428676
0_DLL4_NOTCH2_0,0.75656366
0_DLL4_NOTCH2_1,0.66811204
0_DLL4_NOTCH2_2,0.66811895
0_DLL4_NOTCH2_3,0.7623365
0_DLL4_NOTCH2_4,0.7385722
0_DLL4_NOTCH2_5,0.7332215
0_DLL4_NOTCH2_6,0.6282296
0_TPH1_HTR7_0,0.5107
0_TPH1_HTR7_1,0.50981444
0_TPH1_HTR7_2,0.5098149
0_TPH1_HTR7_3,0.5053053
0_TPH1_HTR7_4,0.5472064
0_TPH1_HTR7_5,0.46569014
0_TPH1_HTR7_6,0.5063
0_TPH1_HTR1A_0,0.50995713
0_TPH1_HTR1A_1,0.50927734
0_TPH1_HTR1A_2,0.5092778
0_TPH1_HTR1A_3,0.504524
0_TPH1_HTR1A_4,0.5465813
0_TPH1_HTR1A_5,0.46572295
0_TPH1_HTR1A_6,0.5057661
0_TPH1_HTR1D_0,0.51329917
0_TPH1_HTR1D_1,0.5115719
0_TPH1_HTR1D_2,0.51157236
0_TPH1_HTR1D_3,0.50801164
0_TPH1_HTR1D_4,0.54952914
0_TPH1_HTR1D_5,0.45761144
0_TPH1_HTR1D_6,0.5080454
0_TPH1_HTR2C_0,0.5100196
0_TPH1_HTR2C_1,0.50932795
0_TPH1_HTR2C_2,0.50932854
0_TPH1_HTR2C_3,0.5045884
0_TPH1_HTR2C_4,0.5466396
0_TPH1_HTR2C_5,0.46551585
0_TPH1_HTR2C_6,0.5058165
0_TPH1_HTR2B_0,0.51082236
0_TPH1_HTR2B_1,0.50955313
0_TPH1_HTR2B_2,0.5095537
0_TPH1_HTR2B_3,0.5054638
0_TPH1_HTR2B_4,0.5470361
0_TPH1_HTR2B_5,0.4616568
0_TPH1_HTR2B_6,0.5060365
0_TPH1_HTR4_0,0.5100334
0_TPH1_HTR4_1,0.50935674
0_TPH1_HTR4_2,0.50935715
0_TPH1_HTR4_3,0.5046019
0_TPH1_HTR4_4,0.546675
0_TPH1_HTR4_5,0.46554276
0_TPH1_HTR4_6,0.5058452
0_TPH1_HTR6_0,0.5100066
0_TPH1_HTR6_1,0.5093382
0_TPH1_HTR6_2,0.5093387
0_TPH1_HTR6_3,0.50457364
0_TPH1_HTR6_4,0.5466526
0_TPH1_HTR6_5,0.4656489
0_TPH1_HTR6_6,0.5058269
0_APOE_SORL1_0,0.7179224
0_APOE_SORL1_1,0.6104984
0_APOE_SORL1_2,0.61050415
0_APOE_SORL1_3,0.71562606
0_APOE_SORL1_4,0.69563913
0_APOE_SORL1_5,0.7139334
0_APOE_SORL1_6,0.5980994
0_APOE_SCARB1_0,0.7946882
0_APOE_SCARB1_1,0.64197135
0_APOE_SCARB1_2,0.6419775
0_APOE_SCARB1_3,0.7736955
0_APOE_SCARB1_4,0.76028174
0_APOE_SCARB1_5,0.75565547
0_APOE_SCARB1_6,0.648416
0_APOE_LRP4_0,0.6380214
0_APOE_LRP4_1,0.584683
0_APOE_LRP4_2,0.5846889
0_APOE_LRP4_3,0.65223485
0_APOE_LRP4_4,0.633075
0_APOE_LRP4_5,0.6211576
0_APOE_LRP4_6,0.55221707
0_APOE_LDLR_0,0.68845195
0_APOE_LDLR_1,0.6391244
0_APOE_LDLR_2,0.6391296
0_APOE_LDLR_3,0.6962381
0_APOE_LDLR_4,0.71468186
0_APOE_LDLR_5,0.68262744
0_APOE_LDLR_6,0.6115725
0_APOE_LRP8_0,0.72936374
0_APOE_LRP8_1,0.6682499
0_APOE_LRP8_2,0.66825604
0_APOE_LRP8_3,0.7305136
0_APOE_LRP8_4,0.7177333
0_APOE_LRP8_5,0.7242127
0_APOE_LRP8_6,0.63767344
0_APOE_LRP6_0,0.69809216
0_APOE_LRP6_1,0.5351616
0_APOE_LRP6_2,0.5351679
0_APOE_LRP6_3,0.7237976
0_APOE_LRP6_4,0.6627007
0_APOE_LRP6_5,0.6791113
0_APOE_LRP6_6,0.520328
0_APOE_SDC2_0,0.6282597
0_APOE_SDC2_1,0.4563594
0_APOE_SDC2_2,0.45636487
0_APOE_SDC2_3,0.5978073
0_APOE_SDC2_4,0.5668311
0_APOE_SDC2_5,0.62089723
0_APOE_SDC2_6,0.43001178
0_APOE_LRP1_0,0.6668286
0_APOE_LRP1_1,0.47583613
0_APOE_LRP1_2,0.47584215
0_APOE_LRP1_3,0.65889984
0_APOE_LRP1_4,0.60582346
0_APOE_LRP1_5,0.65379107
0_APOE_LRP1_6,0.4442375
0_NCAN_SDC3_0,0.51533633
0_NCAN_SDC3_1,0.512067
0_NCAN_SDC3_2,0.5120675
0_NCAN_SDC3_3,0.5100136
0_NCAN_SDC3_4,0.5496948
0_NCAN_SDC3_5,0.4758104
0_NCAN_SDC3_6,0.5085471
0_BST2_LILRA4_0,0.7435542
0_BST2_LILRA4_1,0.6320126
0_BST2_LILRA4_2,0.6320191
0_BST2_LILRA4_3,0.7626875
0_BST2_LILRA4_4,0.72436327
0_BST2_LILRA4_5,0.74171704
0_BST2_LILRA4_6,0.6198551
0_F12_CD93_0,0.6100912
0_F12_CD93_1,0.5824554
0_F12_CD93_2,0.58245796
0_F12_CD93_3,0.6425506
0_F12_CD93_4,0.6154245
0_F12_CD93_5,0.58646077
0_F12_CD93_6,0.5570834
0_F12_GP1BA_0,0.5266248
0_F12_GP1BA_1,0.5180313
0_F12_GP1BA_2,0.51803184
0_F12_GP1BA_3,0.51568264
0_F12_GP1BA_4,0.55521125
0_F12_GP1BA_5,0.49021196
0_F12_GP1BA_6,0.51436836
0_CRP_CR1_0,0.5109735
0_CRP_CR1_1,0.5100341
0_CRP_CR1_2,0.5100346
0_CRP_CR1_3,0.505573
0_CRP_CR1_4,0.5474558
0_CRP_CR1_5,0.4660379
0_CRP_CR1_6,0.5065194
0_TSHB_VIPR1_0,0.51050466
0_TSHB_VIPR1_1,0.5096864
0_TSHB_VIPR1_2,0.5096869
0_TSHB_VIPR1_3,0.5050748
0_TSHB_VIPR1_4,0.54704356
0_TSHB_VIPR1_5,0.46712217
0_TSHB_VIPR1_6,0.50617427
0_TSHB_ADCYAP1R1_0,0.5102554
0_TSHB_ADCYAP1R1_1,0.50949705
0_TSHB_ADCYAP1R1_2,0.5094976
0_TSHB_ADCYAP1R1_3,0.5048237
0_TSHB_ADCYAP1R1_4,0.5468294
0_TSHB_ADCYAP1R1_5,0.46657196
